ref,lat,lng,statut
12322,49.50918740,0.12273150,0
3918,49.50918750,0.15538450,0
3928,49.50918790,0.15569440,0
3904,49.50919360,0.15507360,0
3784,49.50921870,0.15183090,0
12312,49.50924910,0.12264380,0
3892,49.50924920,0.15409700,0
3954,49.50926050,0.15511050,0
3810,49.50926100,0.15195080,0
3976,49.50926890,0.15507520,0
12528,49.50928540,0.12329840,0
3820,49.50930330,0.15207080,0
3569,49.50932090,0.16019190,1
3610,49.50933540,0.16107390,0
4035,49.50933790,0.15409700,0
6713,49.50934140,0.18089700,0
3856,49.50935630,0.15323290,0
3559,49.50937660,0.15886160,0
3846,49.50938690,0.15306350,0
4271,49.50938790,0.15231070,0
4025,49.50939270,0.15368660,0
3764,49.50941710,0.15289440,0
3775,49.50945700,0.15328060,0
6332,49.50948920,0.18254100,0
6318,49.50950900,0.18282720,0
6352,49.50952880,0.18311340,0
6723,49.50953230,0.18086180,0
6342,49.50954850,0.18339970,1
6373,49.50957420,0.18375640,0
5510,49.50957700,0.18148900,0
6229,49.50958360,0.18375540,0
12538,49.50958440,0.12335760,0
21,49.50958940,0.09169150,1
12899,49.50966410,0.12721570,0
12935,49.50967030,0.12720080,0
10431,49.50967680,0.14242710,0
10387,49.50969400,0.14263830,0
13225,49.50970390,0.12750020,0
12913,49.50970820,0.12734100,0
3964,49.50971820,0.15531240,0
3990,49.50972390,0.15527590,0
12922,49.50972500,0.12729020,0
10401,49.50972610,0.14302100,0
4047,49.50973060,0.15302780,1
12353,49.50973450,0.12734430,0
12548,49.50973660,0.12334950,0
10421,49.50975280,0.14209960,0
10411,49.50975820,0.14340370,0
12358,49.50976620,0.12752160,0
12584,49.50977780,0.12343560,0
12863,49.50980360,0.12705120,0
3940,49.50981300,0.15534190,0
6239,49.50981740,0.18373600,0
12594,49.50982860,0.12357070,0
4061,49.50983280,0.15315930,0
13135,49.50985180,0.12694610,0
12877,49.50986960,0.12684920,0
12761,49.50987550,0.12691520,0
12560,49.50989870,0.12387560,0
3542,49.50990640,0.15884370,0
12574,49.50993400,0.12402810,0
12751,49.50993880,0.12712920,0
4071,49.50994140,0.15327970,0
3577,49.50994350,0.16106040,0
13235,49.50998150,0.11487740,0
4000,49.50999050,0.15537080,0
12887,49.51000110,0.12644460,0
12771,49.51000330,0.12652150,0
12781,49.51004600,0.12639030,0
6259,49.51006200,0.18371750,0
10463,49.51008020,0.14424980,0
12791,49.51008860,0.12625910,0
13249,49.51012110,0.11516400,1
3605,49.51014840,0.15336980,0
10471,49.51017000,0.14434870,0
12630,49.51019220,0.12412180,0
12811,49.51020750,0.12590490,0
13259,49.51025640,0.11545590,0
10477,49.51025980,0.14444760,0
2414,49.51026040,0.09073110,0
12801,49.51026690,0.12609760,0
4083,49.51028360,0.15359290,0
6209,49.51028370,0.18246430,0
12652,49.51028770,0.12558430,0
6195,49.51030050,0.18293070,1
12640,49.51032440,0.12404820,0
12666,49.51034080,0.12542630,0
12821,49.51035740,0.12587910,0
6269,49.51037330,0.18368510,0
2404,49.51038350,0.09069730,0
12676,49.51039390,0.12526820,0
4097,49.51039780,0.15369700,0
12606,49.51042090,0.12399330,0
12831,49.51044330,0.12520290,0
3551,49.51047240,0.15883190,0
12696,49.51049540,0.12468340,0
12841,49.51050910,0.12500710,0
12620,49.51051140,0.12394170,0
4107,49.51051190,0.15380100,0
12686,49.51055320,0.12479410,0
12706,49.51055890,0.12449970,0
10485,49.51056070,0.14474760,0
10493,49.51056740,0.14475270,0
12851,49.51057490,0.12481130,0
6279,49.51068460,0.18365270,0
12718,49.51072630,0.12460030,0
2314,49.51078140,0.09084540,1
12729,49.51078980,0.12439600,0
2328,49.51079790,0.09086950,1
5538,49.51082250,0.15675920,1
4119,49.51085430,0.15411320,0
4133,49.51087720,0.15413360,0
2297,49.51088400,0.09001650,0
5525,49.51095180,0.15623840,0
4143,49.51097690,0.15422030,0
10499,49.51116360,0.14497350,0
4155,49.51116700,0.15466240,0
4169,49.51134730,0.15461030,0
2588,49.51141100,0.09480520,0
22171,49.51141840,0.22912770,0
4179,49.51142570,0.15473190,0
2453,49.51143510,0.09481710,0
4386,49.51143940,0.15866280,0
2467,49.51155600,0.09486970,0
4400,49.51155820,0.15884030,0
4191,49.51165650,0.15510200,0
4422,49.51165970,0.15904760,0
13369,49.51166950,0.12720960,0
2427,49.51168050,0.09490920,0
4205,49.51172580,0.15523450,0
4215,49.51179520,0.15536840,0
13333,49.51180070,0.12697950,0
2441,49.51180490,0.09494870,0
13347,49.51183350,0.12692200,0
13357,49.51186630,0.12686450,0
2551,49.51192940,0.09498820,0
13445,49.51202180,0.12913580,0
3676,49.51208730,0.17027720,0
3624,49.51210200,0.17103180,0
3645,49.51210630,0.17105830,0
4410,49.51212340,0.15998640,0
3631,49.51233680,0.17101910,0
4350,49.51234660,0.16042940,0
4364,49.51242100,0.16057710,0
3636,49.51245430,0.17101280,0
4374,49.51249550,0.16072480,0
5020,49.51255320,0.15309640,1
2515,49.51255410,0.09494420,0
3641,49.51257170,0.17100650,0
2529,49.51257960,0.09474530,0
2539,49.51260910,0.09451850,0
4261,49.51261280,0.15892610,0
4280,49.51261550,0.15937870,0
4289,49.51261680,0.15960490,0
4299,49.51261820,0.15983120,0
4319,49.51261870,0.16028150,0
4309,49.51261950,0.16005750,0
7575,49.51262010,0.15867290,0
3759,49.51264000,0.16710200,0
5348,49.51265240,0.16712500,0
5374,49.51265950,0.16788480,0
2602,49.51268040,0.09449370,0
5402,49.51268660,0.16889640,0
5400,49.51279700,0.16865420,0
2479,49.51281520,0.09423790,0
22152,49.51287460,0.23390790,0
2493,49.51295730,0.09428210,0
3394,49.51296050,0.07686640,0
5791,49.51297070,0.17319010,0
2742,49.51297170,0.08812710,1
2768,49.51298070,0.08824580,0
5800,49.51298400,0.17322740,0
5782,49.51301220,0.17259430,0
22161,49.51301710,0.23424710,1
1025,49.51302370,0.09644230,0
2503,49.51309930,0.09432620,0
13508,49.51310540,0.12973300,0
5809,49.51314860,0.17319990,0
5773,49.51323020,0.17256210,0
2643,49.51324220,0.08827400,0
15258,49.51327660,0.11121810,0
13522,49.51330700,0.12975200,0
5457,49.51332250,0.16804690,0
2794,49.51343840,0.08840700,0
2646,49.51344380,0.08838150,0
2653,49.51345780,0.08840260,0
2820,49.51345990,0.08841580,0
2869,49.51353540,0.08827400,0
13532,49.51356120,0.12993680,0
22162,49.51356190,0.23561010,0
5760,49.51356450,0.17274520,0
5818,49.51358350,0.17308130,0
2649,49.51362180,0.08840040,0
13542,49.51363230,0.12977380,0
5827,49.51365310,0.17008250,0
5836,49.51367300,0.17042230,1
5845,49.51369280,0.17076210,1
5854,49.51371270,0.17110180,0
13579,49.51373490,0.12890370,0
5890,49.51375660,0.17269790,1
5863,49.51375750,0.17178100,0
5872,49.51378140,0.17212020,0
5724,49.51380760,0.17215580,1
5881,49.51380950,0.17250770,0
13965,49.51384670,0.11560880,0
5899,49.51384820,0.17304000,0
2986,49.51389440,0.08813550,0
5561,49.51399270,0.17212600,0
2911,49.51407410,0.08794030,0
13717,49.51429810,0.12985750,0
5621,49.51436280,0.17206660,0
13683,49.51444610,0.12983050,0
2960,49.51447030,0.08809730,0
13697,49.51459410,0.12980360,0
13707,49.51489030,0.12975620,0
15278,49.51490100,0.11442730,0
15267,49.51492230,0.11230440,0
5706,49.51493220,0.17197520,1
14411,49.51496770,0.11921530,0
5558,49.51504670,0.17209100,0
14559,49.51508820,0.11719540,0
448,49.51509740,0.09236410,0
994,49.51510190,0.10079060,0
814,49.51510990,0.10081350,0
975,49.51511690,0.10078020,0
447,49.51512350,0.09222220,1
14549,49.51512590,0.11728840,0
14390,49.51512700,0.11887750,1
5659,49.51514260,0.17031330,1
455,49.51514960,0.09208030,0
453,49.51516380,0.09186470,0
454,49.51517560,0.09193840,0
959,49.51518350,0.10046240,0
13727,49.51518700,0.12971120,0
451,49.51519710,0.09168360,0
449,49.51520170,0.09179650,0
14565,49.51520330,0.11702900,0
450,49.51523040,0.09150250,0
15271,49.51523670,0.11254930,0
944,49.51524920,0.10014380,0
456,49.51524960,0.09149520,0
3163,49.51531060,0.09438110,0
921,49.51531150,0.09982390,0
1030,49.51531740,0.09441200,1
13737,49.51533530,0.12968870,0
14535,49.51536220,0.11771510,0
867,49.51537370,0.09950410,0
457,49.51538820,0.09157750,0
14404,49.51542870,0.11842540,0
3039,49.51543210,0.09444210,0
5478,49.51543540,0.17188640,0
5624,49.51546650,0.16921230,0
14379,49.51548130,0.11949670,1
14361,49.51548940,0.11948690,1
1036,49.51551250,0.09345100,0
14976,49.51552170,0.12550600,0
458,49.51552570,0.09166480,0
3053,49.51553820,0.09448790,0
14962,49.51555490,0.12575390,1
14936,49.51556740,0.12638630,0
1033,49.51557200,0.09313750,0
14572,49.51560420,0.11814090,0
14421,49.51561090,0.11817270,0
3150,49.51562800,0.09270890,0
1032,49.51563150,0.09282390,1
13747,49.51563190,0.12964370,0
3063,49.51564420,0.09453370,0
14661,49.51565610,0.12199590,0
459,49.51566130,0.09175800,0
1029,49.51569100,0.09251040,0
14429,49.51572330,0.11803850,1
13969,49.51574800,0.12060230,0
1037,49.51575050,0.09219680,0
13978,49.51576680,0.12064480,1
13757,49.51578020,0.12962120,0
13988,49.51578550,0.12068730,0
3110,49.51578660,0.09187270,0
6065,49.51579020,0.17180030,0
1039,49.51579180,0.09186400,0
3191,49.51585840,0.09464580,0
13767,49.51592860,0.12959870,0
3027,49.51593380,0.09380830,0
14988,49.51594750,0.12499220,0
3202,49.51595920,0.09068220,0
6072,49.51599220,0.17178500,0
3013,49.51602100,0.09358470,0
3075,49.51605620,0.09338700,0
15002,49.51606900,0.12538140,0
14950,49.51607410,0.12627160,0
15022,49.51607760,0.12626600,0
3129,49.51608360,0.09356630,0
3116,49.51610640,0.09345900,0
15012,49.51612910,0.12583960,0
3139,49.51612920,0.09335170,0
7554,49.51613810,0.17437130,0
6079,49.51619260,0.17174920,0
14372,49.51619280,0.11942850,0
14505,49.51620380,0.11743040,1
1017,49.51620490,0.10598710,0
14645,49.51620940,0.11742340,0
22067,49.51634210,0.26610050,0
14476,49.51636310,0.11546010,0
22088,49.51639170,0.26695810,0
6058,49.51639290,0.17171340,0
6037,49.51639430,0.17171350,0
14449,49.51640900,0.11710890,0
14638,49.51648450,0.11791990,0
14063,49.51653120,0.12141610,0
6044,49.51654860,0.17201680,0
14040,49.51656130,0.12141980,0
14035,49.51657140,0.12142110,0
14519,49.51657590,0.11687910,0
5555,49.51657840,0.16884890,0
14025,49.51658140,0.12142230,0
14485,49.51659580,0.11573380,0
13796,49.51660200,0.12051750,0
6165,49.51660890,0.17419020,0
6125,49.51660940,0.17418180,0
13818,49.51661950,0.12051740,0
14619,49.51662030,0.11892450,0
13648,49.51662410,0.12051840,0
6138,49.51663820,0.17449740,0
6147,49.51666700,0.17481300,0
14049,49.51669480,0.12129430,0
6156,49.51669570,0.17512870,0
6051,49.51670300,0.17232010,0
13794,49.51671720,0.12014090,0
14629,49.51676640,0.11840570,1
13817,49.51678240,0.12009370,0
5979,49.51679480,0.17250360,1
7150,49.51686660,0.16894650,1
7293,49.51688150,0.16894680,0
13649,49.51688890,0.12047530,0
5992,49.51691070,0.17275490,0
7213,49.51692770,0.16885390,0
13792,49.51693390,0.11986900,0
14494,49.51701380,0.11630060,0
13816,49.51705320,0.11975390,0
14587,49.51706000,0.11872010,1
6001,49.51707490,0.17289650,0
13316,49.51713240,0.11889600,0
6174,49.51713340,0.17358900,0
13650,49.51714310,0.12027950,1
2034,49.51716500,0.08890200,0
7237,49.51716590,0.16868220,0
606,49.51724760,0.09446480,0
13651,49.51725380,0.12041600,1
6010,49.51727360,0.17286340,1
13815,49.51732400,0.11941410,0
304,49.51733400,0.09275300,0
13652,49.51735410,0.12039970,0
13790,49.51736720,0.11932530,0
301,49.51737900,0.09027000,0
310,49.51741870,0.08703460,0
13814,49.51743710,0.11961260,0
13653,49.51744380,0.12022930,0
14173,49.51745850,0.11878620,0
6019,49.51747240,0.17283030,0
7257,49.51748490,0.16847640,0
14596,49.51752650,0.11809060,1
13654,49.51753990,0.12036060,0
649,49.51754350,0.09447940,0
13811,49.51757540,0.11927480,0
13788,49.51758380,0.11905350,0
433,49.51759400,0.09146230,0
13808,49.51761860,0.11935780,0
13655,49.51762620,0.12033660,0
14163,49.51764820,0.11893350,0
6028,49.51767070,0.17278780,1
2113,49.51768850,0.08963970,0
13656,49.51769610,0.12018170,0
5910,49.51772200,0.17392680,0
14150,49.51773690,0.11907590,0
13657,49.51775700,0.12013380,0
13631,49.51775860,0.11929750,0
14605,49.51781190,0.11772200,0
5564,49.51782400,0.16868010,0
13632,49.51782650,0.11922260,0
13644,49.51784540,0.11945920,0
13633,49.51789390,0.11913780,0
14614,49.51790750,0.11760010,0
13630,49.51790890,0.11930510,1
14073,49.51791840,0.12105090,0
7342,49.51793060,0.16968640,0
13643,49.51793230,0.11962090,0
13634,49.51796120,0.11905290,0
13660,49.51797950,0.11770920,0
14092,49.51798030,0.12138260,0
14898,49.51798840,0.11583920,0
14082,49.51799830,0.12112750,1
13642,49.51801300,0.11979280,0
2156,49.51802560,0.08960850,0
14015,49.51802620,0.12066930,1
13635,49.51802850,0.11896720,1
556,49.51803210,0.09433360,0
7351,49.51805090,0.16981990,0
14002,49.51805300,0.12022730,0
13641,49.51805440,0.11999890,1
13629,49.51807660,0.12020640,0
339,49.51814160,0.09251330,1
13636,49.51815480,0.11898730,1
7360,49.51816850,0.16996000,0
13637,49.51817170,0.11877670,0
13638,49.51824900,0.11867390,0
2125,49.51825830,0.08995100,0
7369,49.51826970,0.17012400,0
5945,49.51829510,0.17402620,1
13639,49.51832750,0.11857400,0
307,49.51835600,0.09121700,0
7378,49.51836560,0.17029820,0
2111,49.51837760,0.09068120,0
13665,49.51839310,0.11845810,0
13640,49.51840730,0.11847670,0
369,49.51843340,0.09204130,0
7387,49.51844920,0.17048410,0
379,49.51847040,0.09388560,0
513,49.51847560,0.09393660,0
7434,49.51851580,0.16809100,1
7501,49.51857550,0.17037440,0
7448,49.51858050,0.16849170,0
7458,49.51859660,0.16871990,0
13645,49.51861400,0.11886420,0
428,49.51862430,0.09310290,0
7478,49.51862820,0.16769510,1
13646,49.51863380,0.11900260,0
5576,49.51870380,0.16743390,0
13647,49.51874050,0.11909670,0
313,49.51887540,0.09143040,0
14293,49.51903590,0.11772640,0
463,49.51906110,0.09422570,0
14273,49.51907710,0.11768400,0
162,49.51909640,0.09511080,0
118,49.51911310,0.09511810,0
187,49.51911540,0.09511710,0
359,49.51913780,0.09246160,0
105,49.51915120,0.09490940,1
14283,49.51919470,0.11786540,0
148,49.51922750,0.09449210,0
91,49.51928970,0.09385240,0
81,49.51929710,0.09385410,0
138,49.51930370,0.09407480,0
71,49.51931190,0.09385760,0
61,49.51931930,0.09385940,0
175,49.51932510,0.09385880,0
51,49.51932660,0.09386110,0
128,49.51934180,0.09386610,0
201,49.51938300,0.09510050,0
14303,49.51938870,0.11820570,0
17,49.51952250,0.11028360,1
344,49.51954770,0.09187210,0
14120,49.51956760,0.11821460,0
327,49.51956820,0.09179310,0
14114,49.51957440,0.11822140,0
14871,49.51959020,0.12314850,0
14885,49.51962130,0.12334240,0
14825,49.51963960,0.12393120,0
211,49.51966440,0.09512010,0
243,49.51969600,0.09258350,0
27,49.51971570,0.09257050,0
2001,49.51978390,0.11226130,0
14243,49.51980710,0.11789960,1
41,49.51983700,0.09262700,1
221,49.51994390,0.09521170,0
14253,49.51995640,0.11782980,1
14839,49.52011650,0.12403200,0
231,49.52019630,0.09539430,0
14263,49.52019910,0.11743010,0
14849,49.52020550,0.12418420,0
14184,49.52020820,0.11741470,0
1229,49.52023030,0.10587520,0
1193,49.52023290,0.10590180,0
1220,49.52039750,0.10794930,1
14859,49.52041900,0.12415350,0
14197,49.52042610,0.11703860,0
1240,49.52043060,0.10775030,0
1219,49.52045040,0.10771400,0
1209,49.52047510,0.10630510,1
1210,49.52049830,0.10653720,0
1206,49.52050270,0.10782040,0
1201,49.52050640,0.10581200,0
1217,49.52050950,0.10745440,1
1218,49.52053140,0.10761180,0
1241,49.52053210,0.10805160,0
14207,49.52053520,0.11685070,0
1211,49.52057380,0.10672760,0
14799,49.52058180,0.12415080,0
1238,49.52058350,0.10726080,0
14813,49.52059770,0.12434270,0
1198,49.52059840,0.10579100,0
1223,49.52060290,0.10820590,0
1214,49.52062940,0.10700060,1
1216,49.52063650,0.10714680,0
1213,49.52065480,0.10694150,0
1204,49.52065490,0.10743820,0
1203,49.52066230,0.10739660,0
1212,49.52071530,0.10681480,0
1237,49.52072410,0.10682160,1
1189,49.52073250,0.10813590,0
274,49.52073480,0.07901900,0
14217,49.52075400,0.11647560,0
273,49.52076830,0.07881870,0
1196,49.52076960,0.10577890,0
1188,49.52078240,0.10574880,0
1190,49.52079550,0.10808700,0
272,49.52080460,0.07861890,0
1197,49.52083550,0.10688500,0
271,49.52084140,0.07841990,0
1199,49.52085440,0.10671400,0
14665,49.52086250,0.12162020,0
1191,49.52087440,0.10572770,0
1228,49.52087700,0.10575430,0
1230,49.52089180,0.10574910,0
1224,49.52090670,0.10597810,1
1236,49.52091840,0.10704650,0
1195,49.52095160,0.10558460,1
1200,49.52096050,0.10563410,0
1207,49.52099580,0.10767920,1
14751,49.52100260,0.12324710,0
15253,49.52101050,0.12964360,0
1192,49.52102800,0.10791640,0
1233,49.52104280,0.10763120,0
14679,49.52104610,0.12162760,0
14763,49.52109920,0.12361140,0
1235,49.52110170,0.10748780,0
1208,49.52114480,0.10742850,0
14741,49.52118510,0.12292380,0
15132,49.52118890,0.13026160,0
15143,49.52120760,0.13035380,0
1227,49.52121250,0.10706830,0
14701,49.52122180,0.12255380,0
15152,49.52122640,0.13044600,0
13878,49.52122850,0.13054620,0
13880,49.52124510,0.13053820,0
1226,49.52125660,0.10734310,1
278,49.52131580,0.08474550,0
14689,49.52131610,0.12177750,1
14922,49.52132480,0.12175700,0
15106,49.52132590,0.13091580,0
15120,49.52133770,0.13093900,0
1194,49.52144510,0.10715270,1
16851,49.52151670,0.15942130,0
16835,49.52163370,0.15899730,0
15282,49.52167100,0.12471220,0
279,49.52190700,0.08533100,0
15663,49.52207840,0.12494710,0
1117,49.52237070,0.11428630,0
16867,49.52237710,0.15976950,0
15243,49.52274530,0.12971390,0
15228,49.52275860,0.12954810,0
15170,49.52279100,0.13042370,1
1161,49.52285190,0.11488650,0
15249,49.52285390,0.12956610,0
15184,49.52288790,0.13038130,0
15195,49.52289920,0.13037940,0
15685,49.52290600,0.12543740,0
15700,49.52301320,0.12574120,0
15206,49.52302980,0.13041120,0
15715,49.52305080,0.12551070,0
15216,49.52316030,0.13044300,0
13847,49.52316160,0.13045690,0
16909,49.52318860,0.16113460,0
15589,49.52342880,0.12570210,1
16893,49.52357790,0.16135200,0
15827,49.52357940,0.12941650,1
1336,49.52376870,0.11237470,0
16038,49.52389410,0.12545730,0
22186,49.52397350,0.22236490,0
15849,49.52399430,0.12971760,0
22175,49.52400060,0.22242010,0
15810,49.52401700,0.12934050,0
15773,49.52403360,0.12884450,0
22207,49.52403690,0.22247040,0
22219,49.52405990,0.22246420,0
22196,49.52407000,0.22242930,0
15729,49.52413370,0.12616350,0
15795,49.52415080,0.12878610,0
16035,49.52416010,0.12846220,0
15958,49.52416420,0.12908880,0
15907,49.52420450,0.12772900,0
15999,49.52420820,0.12675300,0
15868,49.52421210,0.12735250,1
16032,49.52428500,0.12686470,0
1997,49.52437940,0.11179740,0
1363,49.52439480,0.11181930,0
1412,49.52467500,0.11137770,0
15749,49.52479860,0.12667330,0
1509,49.52491150,0.11104190,0
1738,49.52493750,0.11106710,0
1702,49.52510760,0.11079280,0
1788,49.52520600,0.11068040,0
15341,49.52521210,0.12696240,1
1318,49.52525580,0.11068710,0
15453,49.52532770,0.12976390,1
1873,49.52541720,0.11049620,0
1461,49.52549210,0.11345390,0
1928,49.52564350,0.11035890,0
15428,49.52576030,0.12976520,0
1954,49.52576160,0.11030940,1
1643,49.52576860,0.11035370,0
1322,49.52577450,0.11030480,0
15374,49.52581900,0.12771370,1
1775,49.52601320,0.11196550,0
1094,49.52617740,0.11027400,0
15417,49.52619260,0.12977540,0
13822,49.52626340,0.12715910,1
1043,49.52630890,0.11145640,0
15581,49.52642800,0.12946210,0
7,49.52645140,0.12057110,0
15399,49.52648080,0.12978220,0
15579,49.52652320,0.12898490,0
15578,49.52654520,0.12893570,0
1044,49.52655010,0.11083670,0
15574,49.52662950,0.12860880,0
15584,49.52666020,0.12823860,1
15575,49.52669550,0.12866980,1
15583,49.52671100,0.12868230,0
15585,49.52671610,0.12865780,0
15576,49.52672620,0.12780220,0
15580,49.52686110,0.12803740,0
15577,49.52696570,0.12863840,0
13906,49.52769500,0.10524000,0
3317,49.52809120,0.11790630,0
1169,49.52930500,0.10909790,0
1127,49.52930900,0.10812750,0
1282,49.52943700,0.11874340,0
1265,49.52944150,0.11908210,0
1269,49.52966050,0.11925540,0
1277,49.52975100,0.11831300,1
1264,49.52977670,0.11818430,0
1266,49.52977690,0.11836520,0
1267,49.52977730,0.11872690,1
1286,49.52980040,0.11780980,0
1261,49.52980150,0.11631880,0
1262,49.52994360,0.11723110,0
1263,49.52994720,0.11741190,1
16141,49.53602130,0.18759540,0
17061,49.53626360,0.14243170,0
17001,49.53747200,0.13597200,0
16716,49.53988610,0.17571820,1
16715,49.54005000,0.17569930,0
16714,49.54021390,0.17569330,0
16713,49.54037780,0.17569530,0
16712,49.54040290,0.17569570,1
16752,49.54171450,0.17643450,0
16750,49.54171720,0.17645740,0
16746,49.54173850,0.17644090,0
16722,49.54173940,0.17644190,0
16749,49.54175690,0.17657610,0
16748,49.54181160,0.17668890,0
16755,49.54190220,0.17569440,0
16721,49.54192310,0.17669380,0
16756,49.54201920,0.17550400,0
16745,49.54208590,0.17687060,0
16751,49.54210940,0.17568790,1
16757,49.54211330,0.17566180,1
16747,49.54219000,0.17674860,0
16729,49.54230540,0.17668150,0
16758,49.54230870,0.17573140,0
16759,49.54240080,0.17576420,0
16743,49.54242040,0.17649110,0
16728,49.54242770,0.17673200,0
16760,49.54249290,0.17579700,0
16146,49.54253800,0.19336000,0
16761,49.54258500,0.17582980,1
16753,49.54260410,0.17586410,0
16762,49.54267710,0.17586260,0
16754,49.54276530,0.17592150,0
16763,49.54276920,0.17589540,1
16744,49.54277700,0.17686370,0
16689,49.54318900,0.17640120,0
16691,49.54320810,0.17731790,0
16692,49.54322270,0.17722720,0
16688,49.54323560,0.17648590,0
16694,49.54323960,0.17713290,0
16720,49.54324360,0.17700980,0
16709,49.54324800,0.17704420,0
16708,49.54325130,0.17701790,0
16687,49.54325650,0.17703860,0
16742,49.54329980,0.17669100,1
16739,49.54331980,0.17691370,0
16707,49.54338550,0.17708510,0
16706,49.54345790,0.17708410,0
16705,49.54352220,0.17713530,0
16733,49.54353030,0.17906630,0
16695,49.54354840,0.17786270,0
16734,49.54359510,0.17927150,0
16732,49.54360420,0.17927480,0
16697,49.54361440,0.17929450,0
16703,49.54365880,0.17718550,0
16704,49.54366280,0.17715940,1
16693,49.54366530,0.17799820,0
16701,49.54370150,0.17912000,0
16042,49.54377700,0.17986670,0
16735,49.54381290,0.17883550,0
16699,49.54387580,0.17877120,0
16690,49.54389920,0.17826920,0
16736,49.54402120,0.17838990,0
16698,49.54406000,0.17836770,0
16696,49.54420110,0.17796060,0
16650,49.54425460,0.18397120,0
16585,49.54432150,0.18313250,0
16606,49.54443680,0.18453670,0
16563,49.54452010,0.19017740,0
16401,49.54472600,0.19275400,0
16622,49.54535600,0.18411540,0
16674,49.54539570,0.18638410,0
16638,49.54539700,0.18481500,0
16673,49.54539810,0.18639920,0
16672,49.54540040,0.18641420,0
16671,49.54540280,0.18642930,0
16670,49.54540520,0.18644430,0
16669,49.54540750,0.18645940,0
16774,49.54568590,0.18871420,0
3306,49.54634780,0.17409540,0
13303,49.54638520,0.18581160,0
16789,49.54645320,0.19259390,0
3308,49.54667240,0.17372690,0
3310,49.54667750,0.17372060,0
3307,49.54669350,0.17374890,0
3312,49.54692540,0.17336010,0
3314,49.54693410,0.17334310,0
3309,49.54694410,0.17338420,0
3311,49.54695340,0.17336610,0
3316,49.54708970,0.17300600,0
3313,49.54731090,0.17277620,1
16407,49.54765260,0.19375680,0
13307,49.54768240,0.19335730,0
16447,49.54777060,0.19350350,0
16461,49.54777890,0.19349600,0
3315,49.54780260,0.17244290,0
16158,49.54800530,0.17528950,0
16372,49.54817580,0.17452860,0
16176,49.54817850,0.17403310,0
16476,49.54825260,0.19357020,0
16526,49.54852720,0.19243130,0
16309,49.54856580,0.17510730,1
16509,49.54864330,0.19290730,0
16490,49.54877730,0.19341510,0
16204,49.54890690,0.17382000,0
16242,49.54922660,0.17410220,0
16273,49.54924200,0.17391690,1
16224,49.54935490,0.17443600,0
3274,49.55360620,0.11291820,0
3320,49.55717650,0.11334260,0
3332,49.55730900,0.11347070,0
3331,49.55745800,0.11372520,0
3373,49.55760700,0.11397970,0
3330,49.55762440,0.11401190,0
3372,49.55771450,0.11418200,0
3329,49.55780690,0.11435100,0
3371,49.55792260,0.11448810,0
3328,49.55806600,0.11443710,0
16799,49.56366850,0.22595450,0
3384,49.57509020,0.11023900,0
3388,49.58207500,0.11886170,0
3362,49.59511700,0.12864300,0
3248,49.64198050,0.26191080,0
3235,49.64340500,0.26590700,0
3401,49.70489750,0.20853130,0
3398,49.70683410,0.20577270,0
3483,49.73652720,0.31270910,0
3503,49.73715600,0.31116200,0
3517,49.73733460,0.30998680,0
